gene_symbol,ensembl_id,score,source,gene_id,disease,disease_key
NDUFC2,ENSG00000151366,0.46702831290779434,OpenTargets,,Alzheimer's disease,alzheimer
COPA,ENSG00000122218,0.466345507639121,OpenTargets,,Alzheimer's disease,alzheimer
SON,ENSG00000159140,0.4651528457924181,OpenTargets,,Alzheimer's disease,alzheimer
COPG1,ENSG00000181789,0.46499219148280807,OpenTargets,,Alzheimer's disease,alzheimer
TMEM106B,ENSG00000106460,0.46477010434328786,OpenTargets,,Alzheimer's disease,alzheimer
NUP93,ENSG00000102900,0.46454972932821287,OpenTargets,,Alzheimer's disease,alzheimer
SF3B1,ENSG00000115524,0.4644398507441357,OpenTargets,,Alzheimer's disease,alzheimer
ACACA,ENSG00000278540,0.4642189930950091,OpenTargets,,Alzheimer's disease,alzheimer
BMP2K,ENSG00000138756,0.46410074254090683,OpenTargets,,Alzheimer's disease,alzheimer
PIK3R1,ENSG00000145675,0.46408637982501316,OpenTargets,,Alzheimer's disease,alzheimer
NAGPA,ENSG00000103174,0.4638903158507464,OpenTargets,,Alzheimer's disease,alzheimer
SNRPD3,ENSG00000100028,0.4638227176293007,OpenTargets,,Alzheimer's disease,alzheimer
MDN1,ENSG00000112159,0.4634832506063762,OpenTargets,,Alzheimer's disease,alzheimer
MED1,ENSG00000125686,0.46347110346199655,OpenTargets,,Alzheimer's disease,alzheimer
MCM10,ENSG00000065328,0.4633607428109449,OpenTargets,,Alzheimer's disease,alzheimer
NDUFA6,ENSG00000184983,0.46328184777807674,OpenTargets,,Alzheimer's disease,alzheimer
KIF18B,ENSG00000186185,0.4632221503654381,OpenTargets,,Alzheimer's disease,alzheimer
COPZ1,ENSG00000111481,0.46309293314631633,OpenTargets,,Alzheimer's disease,alzheimer
SNX3,ENSG00000112335,0.46307010931966364,OpenTargets,,Alzheimer's disease,alzheimer
TNPO3,ENSG00000064419,0.46303222738455846,OpenTargets,,Alzheimer's disease,alzheimer
COPB1,ENSG00000129083,0.4629911629562602,OpenTargets,,Alzheimer's disease,alzheimer
ZNF207,ENSG00000010244,0.462898767992589,OpenTargets,,Alzheimer's disease,alzheimer
DSTYK,ENSG00000133059,0.462898767992589,OpenTargets,,Alzheimer's disease,alzheimer
HEATR1,ENSG00000119285,0.462898767992589,OpenTargets,,Alzheimer's disease,alzheimer
COPB2,ENSG00000184432,0.462898767992589,OpenTargets,,Alzheimer's disease,alzheimer
PAF1,ENSG00000006712,0.46281225304634954,OpenTargets,,Alzheimer's disease,alzheimer
SEC13,ENSG00000157020,0.46271397806524667,OpenTargets,,Alzheimer's disease,alzheimer
DHX37,ENSG00000150990,0.46262158310157553,OpenTargets,,Alzheimer's disease,alzheimer
PXK,ENSG00000168297,0.462590500523488,OpenTargets,,Alzheimer's disease,alzheimer
PPP1R15B,ENSG00000158615,0.4623443982105619,OpenTargets,,Alzheimer's disease,alzheimer
NOP16,ENSG00000048162,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
LTV1,ENSG00000135521,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
IMP3,ENSG00000177971,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
SUPT6H,ENSG00000109111,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
MTMR14,ENSG00000163719,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
NUP205,ENSG00000155561,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
PPAN,ENSG00000130810,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
SNRPE,ENSG00000182004,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
PLRG1,ENSG00000171566,0.4619748183558772,OpenTargets,,Alzheimer's disease,alzheimer
LRP1,ENSG00000123384,0.4618482608684721,OpenTargets,,Alzheimer's disease,alzheimer
FERMT2,ENSG00000073712,0.46166179348424585,OpenTargets,,Alzheimer's disease,alzheimer
PTK2B,ENSG00000120899,0.46144754498748014,OpenTargets,,Alzheimer's disease,alzheimer
PRDX2,ENSG00000167815,0.46056866437118604,OpenTargets,,Alzheimer's disease,alzheimer
WDHD1,ENSG00000198554,0.45980182602941766,OpenTargets,,Alzheimer's disease,alzheimer
DIMT1,ENSG00000086189,0.4585183207363117,OpenTargets,,Alzheimer's disease,alzheimer
B4GALT2,ENSG00000117411,0.45797255589218294,OpenTargets,,Alzheimer's disease,alzheimer
MT-ND1,ENSG00000198888,0.4574563770686376,OpenTargets,,Alzheimer's disease,alzheimer
ELMO2,ENSG00000062598,0.4560426660377425,OpenTargets,,Alzheimer's disease,alzheimer
GBF1,ENSG00000107862,0.4553786701053179,OpenTargets,,Alzheimer's disease,alzheimer
RSL24D1,ENSG00000137876,0.454607398421626,OpenTargets,,Alzheimer's disease,alzheimer
BLOC1S5,ENSG00000188428,0.45430788857411597,OpenTargets,,Alzheimer's disease,alzheimer
PTPN12,ENSG00000127947,0.454225041613811,OpenTargets,,Alzheimer's disease,alzheimer
AP3B1,ENSG00000132842,0.4540519817613574,OpenTargets,,Alzheimer's disease,alzheimer
LAMTOR3,ENSG00000109270,0.45345664970015875,OpenTargets,,Alzheimer's disease,alzheimer
DHX15,ENSG00000109606,0.45222310359397544,OpenTargets,,Alzheimer's disease,alzheimer
SBF1,ENSG00000100241,0.45193513445438527,OpenTargets,,Alzheimer's disease,alzheimer
ATP1A1,ENSG00000163399,0.451212480049824,OpenTargets,,Alzheimer's disease,alzheimer
JAZF1,ENSG00000153814,0.45097252206573296,OpenTargets,,Alzheimer's disease,alzheimer
SNRPD2,ENSG00000125743,0.45006707425527215,OpenTargets,,Alzheimer's disease,alzheimer
NDUFC1,ENSG00000109390,0.44943512952441106,OpenTargets,,Alzheimer's disease,alzheimer
ECHDC3,ENSG00000134463,0.4487633650003666,OpenTargets,,Alzheimer's disease,alzheimer
WRAP53,ENSG00000141499,0.4486477754083084,OpenTargets,,Alzheimer's disease,alzheimer
TAOK1,ENSG00000160551,0.4483204068100044,OpenTargets,,Alzheimer's disease,alzheimer
NDUFV1,ENSG00000167792,0.4478003542604742,OpenTargets,,Alzheimer's disease,alzheimer
SMG8,ENSG00000167447,0.4471290290115444,OpenTargets,,Alzheimer's disease,alzheimer
PILRA,ENSG00000085514,0.446425426458706,OpenTargets,,Alzheimer's disease,alzheimer
IPO7,ENSG00000205339,0.44544164518705115,OpenTargets,,Alzheimer's disease,alzheimer
NRIP1,ENSG00000180530,0.44476860961519354,OpenTargets,,Alzheimer's disease,alzheimer
PTDSS1,ENSG00000156471,0.4438498804381088,OpenTargets,,Alzheimer's disease,alzheimer
IL34,ENSG00000157368,0.44191472092407275,OpenTargets,,Alzheimer's disease,alzheimer
NDUFB4,ENSG00000065518,0.4398199662549898,OpenTargets,,Alzheimer's disease,alzheimer
SKP2,ENSG00000145604,0.4375669089055466,OpenTargets,,Alzheimer's disease,alzheimer
RIPK1,ENSG00000137275,0.43745676981959336,OpenTargets,,Alzheimer's disease,alzheimer
ABCA1,ENSG00000165029,0.4368866031626134,OpenTargets,,Alzheimer's disease,alzheimer
ABI3,ENSG00000108798,0.4368560009612777,OpenTargets,,Alzheimer's disease,alzheimer
SQLE,ENSG00000104549,0.43675866423143317,OpenTargets,,Alzheimer's disease,alzheimer
RAP2B,ENSG00000181467,0.4365547280618806,OpenTargets,,Alzheimer's disease,alzheimer
TRAPPC5,ENSG00000181029,0.4347519295921756,OpenTargets,,Alzheimer's disease,alzheimer
GGPS1,ENSG00000152904,0.4347443340030078,OpenTargets,,Alzheimer's disease,alzheimer
PDGFRA,ENSG00000134853,0.43441962625663993,OpenTargets,,Alzheimer's disease,alzheimer
ATP8B4,ENSG00000104043,0.43385845959073516,OpenTargets,,Alzheimer's disease,alzheimer
CALR,ENSG00000179218,0.42986421858780494,OpenTargets,,Alzheimer's disease,alzheimer
NECTIN2,ENSG00000130202,0.4295916112955035,OpenTargets,,Alzheimer's disease,alzheimer
BTF3,ENSG00000145741,0.4295736073846416,OpenTargets,,Alzheimer's disease,alzheimer
NISCH,ENSG00000010322,0.42709896362571165,OpenTargets,,Alzheimer's disease,alzheimer
PAPOLA,ENSG00000090060,0.42683702694950665,OpenTargets,,Alzheimer's disease,alzheimer
NUP160,ENSG00000030066,0.426506910931603,OpenTargets,,Alzheimer's disease,alzheimer
MTMR12,ENSG00000150712,0.42530950506691995,OpenTargets,,Alzheimer's disease,alzheimer
SNRK,ENSG00000163788,0.4247704598167648,OpenTargets,,Alzheimer's disease,alzheimer
RXRG,ENSG00000143171,0.4244641722495671,OpenTargets,,Alzheimer's disease,alzheimer
HTR2A,ENSG00000102468,0.42380304595372004,OpenTargets,,Alzheimer's disease,alzheimer
TFCP2L1,ENSG00000115112,0.4236649230410255,OpenTargets,,Alzheimer's disease,alzheimer
TSPAN14,ENSG00000108219,0.42340314597686457,OpenTargets,,Alzheimer's disease,alzheimer
BACE1,ENSG00000186318,0.4227334364529774,OpenTargets,,Alzheimer's disease,alzheimer
TTN,ENSG00000155657,0.4226250600916321,OpenTargets,,Alzheimer's disease,alzheimer
RANBP3,ENSG00000031823,0.42248399493041483,OpenTargets,,Alzheimer's disease,alzheimer
PRSS8,ENSG00000052344,0.4223067864061274,OpenTargets,,Alzheimer's disease,alzheimer
MTMR9,ENSG00000104643,0.4220482867824836,OpenTargets,,Alzheimer's disease,alzheimer
AP3D1,ENSG00000065000,0.418407554927161,OpenTargets,,Alzheimer's disease,alzheimer
EEF2,ENSG00000167658,0.41583598342801037,OpenTargets,,Alzheimer's disease,alzheimer
PDE7B,ENSG00000171408,0.41577435461510537,OpenTargets,,Alzheimer's disease,alzheimer
EPM2A,ENSG00000112425,0.4142010293825119,OpenTargets,,Alzheimer's disease,alzheimer
VPS28,ENSG00000160948,0.4139845755848841,OpenTargets,,Alzheimer's disease,alzheimer
PIP5K1A,ENSG00000143398,0.41385559746230843,OpenTargets,,Alzheimer's disease,alzheimer
HTR6,ENSG00000158748,0.41356503502409775,OpenTargets,,Alzheimer's disease,alzheimer
IDUA,ENSG00000127415,0.41271165554158307,OpenTargets,,Alzheimer's disease,alzheimer
COX7C,ENSG00000127184,0.4123983991891219,OpenTargets,,Alzheimer's disease,alzheimer
SPI1,ENSG00000066336,0.41094073650748003,OpenTargets,,Alzheimer's disease,alzheimer
CLK3,ENSG00000179335,0.41036182729119236,OpenTargets,,Alzheimer's disease,alzheimer
PPARG,ENSG00000132170,0.40992190735699574,OpenTargets,,Alzheimer's disease,alzheimer
PANK1,ENSG00000152782,0.4095639754869144,OpenTargets,,Alzheimer's disease,alzheimer
ADRA1D,ENSG00000171873,0.4095547468584312,OpenTargets,,Alzheimer's disease,alzheimer
ADRA1B,ENSG00000170214,0.40850011197801134,OpenTargets,,Alzheimer's disease,alzheimer
MMP25,ENSG00000008516,0.4082922528657468,OpenTargets,,Alzheimer's disease,alzheimer
QPCT,ENSG00000115828,0.4051419086426055,OpenTargets,,Alzheimer's disease,alzheimer
CSF1R,ENSG00000182578,0.4049383278664958,OpenTargets,,Alzheimer's disease,alzheimer
MOB3B,ENSG00000120162,0.40428119162585263,OpenTargets,,Alzheimer's disease,alzheimer
PTGS2,ENSG00000073756,0.40354081326995067,OpenTargets,,Alzheimer's disease,alzheimer
PDE4B,ENSG00000184588,0.40307232163071566,OpenTargets,,Alzheimer's disease,alzheimer
MAK,ENSG00000111837,0.40297189285790586,OpenTargets,,Alzheimer's disease,alzheimer
CDH13,ENSG00000140945,0.4027720462129512,OpenTargets,,Alzheimer's disease,alzheimer
DLD,ENSG00000091140,0.40230275891446504,OpenTargets,,Alzheimer's disease,alzheimer
ING3,ENSG00000071243,0.4022551619305217,OpenTargets,,Alzheimer's disease,alzheimer
FBXL22,ENSG00000197361,0.4002942398742502,OpenTargets,,Alzheimer's disease,alzheimer
APH1A,ENSG00000117362,0.40013221709381586,OpenTargets,,Alzheimer's disease,alzheimer
ELOVL7,ENSG00000164181,0.39961326132066116,OpenTargets,,Alzheimer's disease,alzheimer
BRD2,ENSG00000204256,0.3993750800684569,OpenTargets,,Alzheimer's disease,alzheimer
MRPS27,ENSG00000113048,0.3990445841661311,OpenTargets,,Alzheimer's disease,alzheimer
CREB1,ENSG00000118260,0.39789027180856873,OpenTargets,,Alzheimer's disease,alzheimer
MTMR10,ENSG00000166912,0.39776254823838997,OpenTargets,,Alzheimer's disease,alzheimer
KAT5,ENSG00000172977,0.3969319892464673,OpenTargets,,Alzheimer's disease,alzheimer
TSPO,ENSG00000100300,0.3955788313235772,OpenTargets,,Alzheimer's disease,alzheimer
USP6NL,ENSG00000148429,0.3954354931965726,OpenTargets,,Alzheimer's disease,alzheimer
GABRB1,ENSG00000163288,0.39511658094671104,OpenTargets,,Alzheimer's disease,alzheimer
EGFR,ENSG00000146648,0.3947339723918066,OpenTargets,,Alzheimer's disease,alzheimer
TSPOAP1,ENSG00000005379,0.3946112765967388,OpenTargets,,Alzheimer's disease,alzheimer
ADRA1A,ENSG00000120907,0.39281332933922525,OpenTargets,,Alzheimer's disease,alzheimer
RELA,ENSG00000173039,0.39273775907567987,OpenTargets,,Alzheimer's disease,alzheimer
UQCRB,ENSG00000156467,0.39248674538543693,OpenTargets,,Alzheimer's disease,alzheimer
SCIMP,ENSG00000161929,0.39136792946479754,OpenTargets,,Alzheimer's disease,alzheimer
CREB3L3,ENSG00000060566,0.3913314553340502,OpenTargets,,Alzheimer's disease,alzheimer
MINDY2,ENSG00000128923,0.3899681373582496,OpenTargets,,Alzheimer's disease,alzheimer
CNTNAP2,ENSG00000174469,0.3896089490907917,OpenTargets,,Alzheimer's disease,alzheimer
PECAM1,ENSG00000261371,0.3891678356965384,OpenTargets,,Alzheimer's disease,alzheimer
NCSTN,ENSG00000162736,0.3890319061743018,OpenTargets,,Alzheimer's disease,alzheimer
PDE9A,ENSG00000160191,0.3887550772748388,OpenTargets,,Alzheimer's disease,alzheimer
GLIS3,ENSG00000107249,0.3883872971125877,OpenTargets,,Alzheimer's disease,alzheimer
JUN,ENSG00000177606,0.38836350906394884,OpenTargets,,Alzheimer's disease,alzheimer
LMNA,ENSG00000160789,0.3880992162143042,OpenTargets,,Alzheimer's disease,alzheimer
ZNF629,ENSG00000102870,0.3875599337289517,OpenTargets,,Alzheimer's disease,alzheimer
COG8,ENSG00000213380,0.3873044681666114,OpenTargets,,Alzheimer's disease,alzheimer
PRDX1,ENSG00000117450,0.3871005489038768,OpenTargets,,Alzheimer's disease,alzheimer
ULK1,ENSG00000177169,0.38677476600536753,OpenTargets,,Alzheimer's disease,alzheimer
CAPN2,ENSG00000162909,0.38656895418216713,OpenTargets,,Alzheimer's disease,alzheimer
FLNA,ENSG00000196924,0.3863048961858492,OpenTargets,,Alzheimer's disease,alzheimer
NOC3L,ENSG00000173145,0.38563381930839064,OpenTargets,,Alzheimer's disease,alzheimer
CTSL,ENSG00000135047,0.38453927450932057,OpenTargets,,Alzheimer's disease,alzheimer
PSENEN,ENSG00000205155,0.3842460074978423,OpenTargets,,Alzheimer's disease,alzheimer
ESR2,ENSG00000140009,0.3838728168114332,OpenTargets,,Alzheimer's disease,alzheimer
ZNF652,ENSG00000198740,0.383294799860903,OpenTargets,,Alzheimer's disease,alzheimer
PFKP,ENSG00000067057,0.38314236453001366,OpenTargets,,Alzheimer's disease,alzheimer
PTPRA,ENSG00000132670,0.38292105642986224,OpenTargets,,Alzheimer's disease,alzheimer
ZKSCAN1,ENSG00000106261,0.38279522996731447,OpenTargets,,Alzheimer's disease,alzheimer
FOSL1,ENSG00000175592,0.3823325823443008,OpenTargets,,Alzheimer's disease,alzheimer
GOT1,ENSG00000120053,0.3820963803324482,OpenTargets,,Alzheimer's disease,alzheimer
BRSK2,ENSG00000174672,0.3816725508350581,OpenTargets,,Alzheimer's disease,alzheimer
MS4A6E,ENSG00000166926,0.3814978751149414,OpenTargets,,Alzheimer's disease,alzheimer
NR3C1,ENSG00000113580,0.3812131987277117,OpenTargets,,Alzheimer's disease,alzheimer
STAT4,ENSG00000138378,0.38121223244058455,OpenTargets,,Alzheimer's disease,alzheimer
CAST,ENSG00000153113,0.38074099568830033,OpenTargets,,Alzheimer's disease,alzheimer
LILRB2,ENSG00000131042,0.38021866744380495,OpenTargets,,Alzheimer's disease,alzheimer
ULK4,ENSG00000168038,0.38009029901113306,OpenTargets,,Alzheimer's disease,alzheimer
NOX4,ENSG00000086991,0.379211837133377,OpenTargets,,Alzheimer's disease,alzheimer
CAPN1,ENSG00000014216,0.37892901503134113,OpenTargets,,Alzheimer's disease,alzheimer
TTK,ENSG00000112742,0.3779085514517349,OpenTargets,,Alzheimer's disease,alzheimer
SREBF1,ENSG00000072310,0.37770401889354355,OpenTargets,,Alzheimer's disease,alzheimer
MAPT,ENSG00000186868,0.3772403441193385,OpenTargets,,Alzheimer's disease,alzheimer
CDC25A,ENSG00000164045,0.3769139126634551,OpenTargets,,Alzheimer's disease,alzheimer
EMC4,ENSG00000128463,0.3768973652072784,OpenTargets,,Alzheimer's disease,alzheimer
SPTLC2,ENSG00000100596,0.37642395557408,OpenTargets,,Alzheimer's disease,alzheimer
PTGS1,ENSG00000095303,0.3763279919860416,OpenTargets,,Alzheimer's disease,alzheimer
ACSL4,ENSG00000068366,0.3761935696288,OpenTargets,,Alzheimer's disease,alzheimer
B4GALT1,ENSG00000086062,0.37613029829524053,OpenTargets,,Alzheimer's disease,alzheimer
NGLY1,ENSG00000151092,0.37605214874739673,OpenTargets,,Alzheimer's disease,alzheimer
HTR1B,ENSG00000135312,0.3758601907209984,OpenTargets,,Alzheimer's disease,alzheimer
SLC26A1,ENSG00000145217,0.375289443952889,OpenTargets,,Alzheimer's disease,alzheimer
PPP3CC,ENSG00000120910,0.37431783055427115,OpenTargets,,Alzheimer's disease,alzheimer
SLC35C1,ENSG00000181830,0.3742355031832924,OpenTargets,,Alzheimer's disease,alzheimer
FOXK1,ENSG00000164916,0.37355786124177526,OpenTargets,,Alzheimer's disease,alzheimer
LMNB1,ENSG00000113368,0.3734388983292287,OpenTargets,,Alzheimer's disease,alzheimer
PTPRJ,ENSG00000149177,0.3731573768374952,OpenTargets,,Alzheimer's disease,alzheimer
PTPRO,ENSG00000151490,0.37304338810610693,OpenTargets,,Alzheimer's disease,alzheimer
CAPNS1,ENSG00000126247,0.3729426481573647,OpenTargets,,Alzheimer's disease,alzheimer
RAD51C,ENSG00000108384,0.3729372959513634,OpenTargets,,Alzheimer's disease,alzheimer
NFKB2,ENSG00000077150,0.3729363330323488,OpenTargets,,Alzheimer's disease,alzheimer
FASTK,ENSG00000164896,0.3729016225697163,OpenTargets,,Alzheimer's disease,alzheimer
NDUFB6,ENSG00000165264,0.3728326796236908,OpenTargets,,Alzheimer's disease,alzheimer
HINFP,ENSG00000172273,0.37271614417881177,OpenTargets,,Alzheimer's disease,alzheimer
GOLGA2,ENSG00000167110,0.37264457095266273,OpenTargets,,Alzheimer's disease,alzheimer
ATF5,ENSG00000169136,0.3726442876464624,OpenTargets,,Alzheimer's disease,alzheimer
LRRC25,ENSG00000175489,0.3721767585612213,OpenTargets,,Alzheimer's disease,alzheimer
IGFBP3,ENSG00000146674,0.37216716638504277,OpenTargets,,Alzheimer's disease,alzheimer
VEZF1,ENSG00000136451,0.37216691366749466,OpenTargets,,Alzheimer's disease,alzheimer
DRD5,ENSG00000169676,0.37210102778265775,OpenTargets,,Alzheimer's disease,alzheimer
KLKB1,ENSG00000164344,0.3720745187038235,OpenTargets,,Alzheimer's disease,alzheimer
CDC25C,ENSG00000158402,0.3720002916069885,OpenTargets,,Alzheimer's disease,alzheimer
PRKAB1,ENSG00000111725,0.3719639872934598,OpenTargets,,Alzheimer's disease,alzheimer
ZNF827,ENSG00000151612,0.37181940482518555,OpenTargets,,Alzheimer's disease,alzheimer
GAK,ENSG00000178950,0.37179860522198116,OpenTargets,,Alzheimer's disease,alzheimer
ABCC9,ENSG00000069431,0.37166592292822664,OpenTargets,,Alzheimer's disease,alzheimer
PFKL,ENSG00000141959,0.3716343593630011,OpenTargets,,Alzheimer's disease,alzheimer
KAT7,ENSG00000136504,0.37162631485999786,OpenTargets,,Alzheimer's disease,alzheimer
KIT,ENSG00000157404,0.37147372069953105,OpenTargets,,Alzheimer's disease,alzheimer
CAPNS2,ENSG00000256812,0.3714277539581253,OpenTargets,,Alzheimer's disease,alzheimer
MPRIP,ENSG00000133030,0.37125996982622567,OpenTargets,,Alzheimer's disease,alzheimer
CHRNA7,ENSG00000175344,0.3712518221378517,OpenTargets,,Alzheimer's disease,alzheimer
BRD8,ENSG00000112983,0.37109667200497026,OpenTargets,,Alzheimer's disease,alzheimer
CDC5L,ENSG00000096401,0.37086055154225506,OpenTargets,,Alzheimer's disease,alzheimer
SLC7A14,ENSG00000013293,0.3707910207621442,OpenTargets,,Alzheimer's disease,alzheimer
CTSH,ENSG00000103811,0.37060605720539574,OpenTargets,,Alzheimer's disease,alzheimer
PTPRS,ENSG00000105426,0.37036636998273004,OpenTargets,,Alzheimer's disease,alzheimer
SLC36A1,ENSG00000123643,0.37022661943040003,OpenTargets,,Alzheimer's disease,alzheimer
CDYL,ENSG00000153046,0.36994943453938645,OpenTargets,,Alzheimer's disease,alzheimer
DLX2,ENSG00000115844,0.36994943453938645,OpenTargets,,Alzheimer's disease,alzheimer
NDUFB10,ENSG00000140990,0.36994943453938645,OpenTargets,,Alzheimer's disease,alzheimer
CLINT1,ENSG00000113282,0.3697919952539438,OpenTargets,,Alzheimer's disease,alzheimer
CYB5R4,ENSG00000065615,0.36960337475442867,OpenTargets,,Alzheimer's disease,alzheimer
VARS2,ENSG00000137411,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
ZC3H8,ENSG00000144161,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
TIMM44,ENSG00000104980,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
NVL,ENSG00000143748,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
GTF2I,ENSG00000263001,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
CXXC1,ENSG00000154832,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
PSKH1,ENSG00000159792,0.3695798546847018,OpenTargets,,Alzheimer's disease,alzheimer
MAP2K4,ENSG00000065559,0.3693919607558185,OpenTargets,,Alzheimer's disease,alzheimer
PPP2R1A,ENSG00000105568,0.36924046914678155,OpenTargets,,Alzheimer's disease,alzheimer
MLPH,ENSG00000115648,0.369233794899744,OpenTargets,,Alzheimer's disease,alzheimer
SLC39A10,ENSG00000196950,0.3690531928092463,OpenTargets,,Alzheimer's disease,alzheimer
GNPAT,ENSG00000116906,0.36800434049281233,OpenTargets,,Alzheimer's disease,alzheimer
PICK1,ENSG00000100151,0.3679156855615358,OpenTargets,,Alzheimer's disease,alzheimer
MAP2K7,ENSG00000076984,0.3679105814908279,OpenTargets,,Alzheimer's disease,alzheimer
ADRB3,ENSG00000188778,0.3676626170066913,OpenTargets,,Alzheimer's disease,alzheimer
GLP1R,ENSG00000112164,0.36762348594937677,OpenTargets,,Alzheimer's disease,alzheimer
PDGFRB,ENSG00000113721,0.36701887938746236,OpenTargets,,Alzheimer's disease,alzheimer
MTFR1,ENSG00000066855,0.3660499962091249,OpenTargets,,Alzheimer's disease,alzheimer
CTDSP1,ENSG00000144579,0.3656350097459279,OpenTargets,,Alzheimer's disease,alzheimer
CCDC88A,ENSG00000115355,0.3648508704560153,OpenTargets,,Alzheimer's disease,alzheimer
SPPL2A,ENSG00000138600,0.36451228936309865,OpenTargets,,Alzheimer's disease,alzheimer
S100A4,ENSG00000196154,0.36416197951415524,OpenTargets,,Alzheimer's disease,alzheimer
ZFHX3,ENSG00000140836,0.36400038342455615,OpenTargets,,Alzheimer's disease,alzheimer
LILRA5,ENSG00000187116,0.3635765891806877,OpenTargets,,Alzheimer's disease,alzheimer
ESR1,ENSG00000091831,0.36356214168378503,OpenTargets,,Alzheimer's disease,alzheimer
MS4A4E,ENSG00000214787,0.3635467622674651,OpenTargets,,Alzheimer's disease,alzheimer
MRPL35,ENSG00000132313,0.3633252739296935,OpenTargets,,Alzheimer's disease,alzheimer
ILF3,ENSG00000129351,0.36308865290605646,OpenTargets,,Alzheimer's disease,alzheimer
ATOH8,ENSG00000168874,0.3627050559718277,OpenTargets,,Alzheimer's disease,alzheimer
FAM20B,ENSG00000116199,0.3622962682225441,OpenTargets,,Alzheimer's disease,alzheimer
COX7B,ENSG00000131174,0.3621630702603905,OpenTargets,,Alzheimer's disease,alzheimer
ABHD6,ENSG00000163686,0.3616370508185793,OpenTargets,,Alzheimer's disease,alzheimer
LRRK2,ENSG00000188906,0.3615993868238931,OpenTargets,,Alzheimer's disease,alzheimer
CANX,ENSG00000127022,0.36159934045554387,OpenTargets,,Alzheimer's disease,alzheimer
DNPEP,ENSG00000123992,0.36022826924137974,OpenTargets,,Alzheimer's disease,alzheimer
HTR2C,ENSG00000147246,0.3598560754473065,OpenTargets,,Alzheimer's disease,alzheimer
PNO1,ENSG00000115946,0.3596732919352649,OpenTargets,,Alzheimer's disease,alzheimer
PVR,ENSG00000073008,0.3596586826147091,OpenTargets,,Alzheimer's disease,alzheimer
AP3M1,ENSG00000185009,0.35940956596012497,OpenTargets,,Alzheimer's disease,alzheimer
PHKG2,ENSG00000156873,0.35940944085388576,OpenTargets,,Alzheimer's disease,alzheimer
PPP1CB,ENSG00000213639,0.35879411348743556,OpenTargets,,Alzheimer's disease,alzheimer
FGFR3,ENSG00000068078,0.35875998085680344,OpenTargets,,Alzheimer's disease,alzheimer
SDK1,ENSG00000146555,0.35806254427615836,OpenTargets,,Alzheimer's disease,alzheimer
MELK,ENSG00000165304,0.35791793425724105,OpenTargets,,Alzheimer's disease,alzheimer
KHDRBS2,ENSG00000112232,0.35717301440945093,OpenTargets,,Alzheimer's disease,alzheimer
CDK2,ENSG00000123374,0.356140387090375,OpenTargets,,Alzheimer's disease,alzheimer
CGA,ENSG00000135346,0.355904638432019,OpenTargets,,Alzheimer's disease,alzheimer
TRAPPC11,ENSG00000168538,0.3558960059418849,OpenTargets,,Alzheimer's disease,alzheimer
MMP3,ENSG00000149968,0.35580285551270235,OpenTargets,,Alzheimer's disease,alzheimer
TRRAP,ENSG00000196367,0.35537233105891153,OpenTargets,,Alzheimer's disease,alzheimer
ARPC5L,ENSG00000136950,0.3542942176554161,OpenTargets,,Alzheimer's disease,alzheimer
PRDM9,ENSG00000164256,0.35408074400745343,OpenTargets,,Alzheimer's disease,alzheimer
CACNA1A,ENSG00000141837,0.35394261127320803,OpenTargets,,Alzheimer's disease,alzheimer
PIK3R2,ENSG00000105647,0.3537397425855842,OpenTargets,,Alzheimer's disease,alzheimer
GNG4,ENSG00000168243,0.353653976663281,OpenTargets,,Alzheimer's disease,alzheimer
ARNT,ENSG00000143437,0.3536173540683,OpenTargets,,Alzheimer's disease,alzheimer
CCDC6,ENSG00000108091,0.353461592270713,OpenTargets,,Alzheimer's disease,alzheimer
EPHX2,ENSG00000120915,0.3534262468160848,OpenTargets,,Alzheimer's disease,alzheimer
FAHD2A,ENSG00000115042,0.3532027959516248,OpenTargets,,Alzheimer's disease,alzheimer
ATP5F1C,ENSG00000165629,0.351647124189667,OpenTargets,,Alzheimer's disease,alzheimer
WIPF2,ENSG00000171475,0.3516340309260151,OpenTargets,,Alzheimer's disease,alzheimer
XPO7,ENSG00000130227,0.3509544943990913,OpenTargets,,Alzheimer's disease,alzheimer
RAB9A,ENSG00000123595,0.3507298818928321,OpenTargets,,Alzheimer's disease,alzheimer
MGAT1,ENSG00000131446,0.3501686449018109,OpenTargets,,Alzheimer's disease,alzheimer
TRMT10C,ENSG00000174173,0.3497310473358956,OpenTargets,,Alzheimer's disease,alzheimer
